ObsID,PI,Observer,Region,Year,Month,Day,DOY,StartHr,StartMin,SurvMin,PredDur,ObsMin,PreObsMin,Status,Site,Description,Access,Loc,Lat,Lon,Unit,Model,Tilt,Radius,Max,Dir,MamuIn,MamuOut,MamuInPD,MaxByYear,DetMax,DetIn,DetOut,DetInPD,DetMaxByYear,Comments,Sun,Start,MamuIn 90 min predawn,MamuIn prior to 90 min predawn,Survey time over 90min Predawn,Sunrise
HG0501A0031,"Cober, Alvin",Anne Harfenist,HG,2005,7,11,192,20,0,120,0,0,0,Complete,Tartu,Tartu,Boat Anchorage,Coastal,53.46552537,-132.6739117,Parks Canada (MOE-HG),FR-810I?,5.2,0.5,83,Outgoing,5,83,0,,83,5,83,0,,,336,1200,,,,5:36:22
HG0501A0035,"Cober, Alvin",Anne Harfenist,HG,2005,7,12,193,3,35,180,122,0,0,Complete,Tartu,Tartu,Boat Anchorage,Coastal,53.46552537,-132.6739117,Parks Canada (MOE-HG),FR-810I?,5.2,0.5,154,Incoming,158,93,154,154,154,158,93,154,154,,337,215,,,,5:37:34
HG0501A0034,"Cober, Alvin",Anne Harfenist,HG,2005,7,12,193,20,0,120,0,0,0,Complete,Mitchell,Mitchell,Boat Anchorage,Coastal,52.95648805,-132.1787835,Parks Canada (MOE-HG),FR-810I?,5.2,0.5,20,Outgoing,3,20,0,,20,3,20,0,,,338,1200,,,,5:38:26
HG0501B0020,"Cober, Alvin",Anne Harfenist,HG,2005,7,12,193,20,0,120,0,0,0,Complete,Windy Bay,Windy Bay,Boat Anchorage,Coastal,52.69020349,-131.4479074,CWS 4,FR-8051,11.3,0.5,56,Outgoing,49,56,0,,56,49,56,0,,,336,1200,,,,5:36:58
HG0501A0036,"Cober, Alvin",Anne Harfenist,HG,2005,7,13,194,3,37,180,122,0,0,Complete,Mitchell,Mitchell,Boat Anchorage,Coastal,52.95648805,-132.1787835,Parks Canada (MOE-HG),FR-810I?,5.2,0.5,33,Incoming,43,32,33,,33,43,32,33,,,339,217,,,,5:39:38
HG0501B0022,"Cober, Alvin",Anne Harfenist,HG,2005,7,13,194,3,37,180,121,0,0,Complete,Windy Bay,Windy Bay,Boat Anchorage,Coastal,52.69020349,-131.4479074,CWS 4,FR-8051,11.3,0.5,215,Incoming,216,177,215,215,215,216,177,215,215,,338,217,,,,5:38:09
HG0501B0021,"Cober, Alvin",Anne Harfenist,HG,2005,7,13,194,20,0,109,0,11,,Excluded,Klunkwoi,Klunkwoi,Boat Anchorage,Coastal,52.71629946,-131.808571,CWS 4,FR-8051,11.3,0.5,0,,0,0,0,,0,0,0,0,,"Incomplete Survey - Rain Interference, Radar faced 60°, distances measured on 300° line. >10 minutes of interference",339,1200,,,,5:39:27
HG0501B0024,"Cober, Alvin",Anne Harfenist,HG,2005,7,14,195,3,37,180,123,0,0,Complete,Klunkwoi,Klunkwoi,Boat Anchorage,Coastal,52.71629946,-131.808571,CWS 4,FR-8051,11.3,0.5,84,Outgoing,49,84,49,,84,49,84,49,,"Radar faced N, distances measured on 190° line (Watta South) and 300° line (Watta Main). Do not camp here when tides are over 10.8 feet (entire area can flood).",340,217,,,,5:40:41
HG0501B0023,"Cober, Alvin",Anne Harfenist,HG,2005,7,14,195,20,0,109,0,11,,Excluded,Hutton,Hutton,Boat Anchorage,Coastal,52.50099895,-131.5626575,CWS 4,FR-8051,11.3,0.5,0,,0,0,0,,0,0,0,0,,Incomplete Survey - Rain Interference >10 minutes of interference,340,1200,,,,5:40:50
HG0501A0037,"Cober, Alvin",Anne Harfenist,HG,2005,7,15,196,3,38,180,124,0,0,Complete,Dawson Inlet,Dawson Inlet,Boat Anchorage,Coastal,53.16738497,-132.484369,Parks Canada (MOE-HG),FR-810I?,5.2,0.5,40,Incoming,42,33,40,,40,42,33,40,,,342,218,,,,5:42:13
HG0501B0026,"Cober, Alvin",Anne Harfenist,HG,2005,7,15,196,3,38,180,124,0,0,Complete,Hutton,Hutton,Boat Anchorage,Coastal,52.50099895,-131.5626575,CWS 4,FR-8051,11.3,0.5,96,Outgoing,89,96,86,96,96,89,96,86,96,,342,218,,,,5:42:04
HG0501B0025,"Cober, Alvin",Anne Harfenist,HG,2005,7,15,196,20,0,120,0,0,0,Complete,Huston,Huston,Boat Anchorage,Coastal,52.27425745,-131.2764591,CWS 4,FR-8051,11.3,0.5,28,Incoming,28,20,0,,20,28,20,0,,,342,1200,,,,5:42:05
HG0501B0028,"Cober, Alvin",Anne Harfenist,HG,2005,7,16,197,3,43,180,120,0,0,Complete,Huston,Huston,Boat Anchorage,Coastal,52.27425745,-131.2764591,CWS 4,FR-8051,11.3,0.5,110,Incoming,113,78,110,,110,113,78,110,,,343,223,,,,5:43:21
HG0501B0027,"Cober, Alvin",Anne Harfenist,HG,2005,7,16,197,20,0,120,0,0,0,Complete,Bigsby,Bigsby,Boat Anchorage,Coastal,52.61825243,-131.715895,CWS 4,FR-8051,11.3,0.5,54,Incoming,54,47,0,,47,54,47,0,,,343,1200,,,,5:43:21
HG0501A0038,"Cober, Alvin",Anne Harfenist,HG,2005,7,17,198,3,44,180,120,0,0,Complete,Dawson Harbour,Dawson Harbour 2,Boat Anchorage,Coastal,53.16137073,-132.4574024,Parks Canada (MOE-HG),FR-810I?,5.2,0.5,49,Incoming,50,18,49,,49,50,18,49,,,344,224,,,,5:44:47
HG0501B0029,"Cober, Alvin",Anne Harfenist,HG,2005,7,17,198,3,44,180,120,0,0,Complete,Bigsby,Bigsby,Boat Anchorage,Coastal,52.61825243,-131.715895,CWS 4,FR-8051,11.3,0.5,138,Incoming,142,109,138,138,138,142,109,138,138,,344,224,,,,5:44:39
HG0501B0030,"Cober, Alvin",Anne Harfenist,HG,2005,7,18,199,3,45,180,120,0,0,Complete,Gregory,Gregory,Road,Coastal,53.40359367,-132.5205055,CWS 4,FR-8051,11.3,0.5,3,Incoming,3,2,3,,3,3,2,3,,"Radar faced 140°, distances measured on SE line. Sea clutter a problem. Poor view. Site accessed by boat from N side of Hesquiaht Pt - sheltered from waves. Radar equipment carried 500 m to site.",345,225,,,,5:45:08
HG0501B0031,"Cober, Alvin",Anne Harfenist,HG,2005,7,20,201,20,0,120,0,0,0,Complete,Lagoon,Lagoon,Boat Anchorage,Coastal,52.92402045,-131.9171178,CWS 4,FR-8051,11.3,0.5,16,Outgoing,3,16,0,,16,3,16,0,,"Radar faced 250°, distances measured on W and ENE lines. AV 150 m W of radar. Creek in SE provides best access to campsite. At low tide gear must be carried 500 m through estuary.",347,1200,,,,5:47:59
HG0501B0032,"Cober, Alvin",Anne Harfenist,HG,2005,7,21,202,3,50,180,119,0,0,Complete,Lagoon,Lagoon,Boat Anchorage,Coastal,52.92402045,-131.9171178,CWS 4,FR-8051,11.3,0.5,82,Incoming,82,48,82,82,82,82,48,82,82,"Radar faced 135°, distances measured on NE line.",349,230,,,,5:49:24
HG0501A0039,"Cober, Alvin",Anne Harfenist,HG,2005,7,24,205,20,0,109,0,11,,Excluded,Dawson Inlet,Dawson Inlet,Boat Anchorage,Coastal,53.16738497,-132.484369,Parks Canada (MOE-HG),FR-810I?,5.2,0.5,0,,0,0,0,,0,0,0,0,,Incomplete Survey - Rain Interference >10 minutes of interference,354,1200,,,,5:54:55
HG0501A0040,"Cober, Alvin",Anne Harfenist,HG,2005,7,24,205,20,0,109,0,11,,Excluded,Dawson Harbour,Dawson Harbour 2,Boat Anchorage,Coastal,53.16137073,-132.4574024,Parks Canada (MOE-HG),FR-810I?,5.2,0.5,0,,0,0,0,,0,0,0,0,,Incomplete Survey - Rain Interference >10 minutes of interference,354,1200,,,,5:54:50
HG0501B0033,"Cober, Alvin",Anne Harfenist,HG,2005,7,31,212,3,56,240,129,0,0,Complete,Gregory,Gregory,Road,Coastal,53.40359367,-132.5205055,CWS 4,FR-8051,11.3,0.5,6,Incoming,6,2,6,,6,6,2,6,,"Radar faced 340°, distances measured on E and W lines.",365,236,,,,6:05:01
HG06010001,"Cober, Alvin",Anne Harfenist,HG,2006,6,16,167,3,21,180,119,0,0,Complete,Gregory,Gregory,Road,Coastal,53.40359367,-132.5205055,CWS 4,FR-8051,11.3,0.5,153,Incoming,183,106,153,,153,183,106,153,,,320,201,,,,5:20:58
HG06010002,"Cober, Alvin",Anne Harfenist,HG,2006,6,20,171,3,23,180,118,0,0,Complete,Gregory,Gregory,Road,Coastal,53.40359367,-132.5205055,CWS 4,FR-8051,11.3,0.5,167,Incoming,169,91,167,,167,169,91,167,,,321,203,,,,5:21:10
HG06010003,"Cober, Alvin",Anne Harfenist,HG,2006,6,30,181,3,25,180,120,0,0,Complete,Gregory,Gregory,Road,Coastal,53.40359367,-132.5205055,CWS 4,FR-8051,11.3,0.5,89,Incoming,97,46,89,,89,97,46,89,,,325,205,,,,5:25:29
HG06010004,"Cober, Alvin",Anne Harfenist,HG,2006,7,13,194,3,37,180,121,0,0,Complete,Gregory,Gregory,Road,Coastal,53.40359367,-132.5205055,CWS 4,FR-8051,11.3,0.5,175,Incoming,175,42,175,175,175,175,42,175,175,,338,217,,,,5:38:14
HG06010005,"Cober, Alvin",Anne Harfenist,HG,2006,7,16,197,3,43,180,119,0,0,Complete,Gregory,Gregory,Road,Coastal,53.40359367,-132.5205055,CWS 4,FR-8051,11.3,0.5,142,Incoming,145,82,142,,142,145,82,142,,,342,223,,,,5:42:05
HG06010006,"Cober, Alvin",Anne Harfenist,HG,2006,8,19,231,3,48,180,168,0,0,Complete,Gregory,Gregory,Road,Coastal,53.40359367,-132.5205055,CWS 4,FR-8051,11.3,0.5,10,Incoming,11,10,10,,10,11,10,10,,,396,228,,,,6:36:59
HG07010009,"Bertram, Doug",Janet Gray,HG,2007,6,16,167,22,18,60,0,0,0,Complete,Dawson Inlet,Dawson Inlet,Boat Anchorage,Coastal,53.17298667,-132.4890394,CWS 4,FR-8051,11.3,0.5,10,Outgoing,2,10,0,,10,2,10,0,,,1338,1338,,,,22:18:00
HG07010010,"Bertram, Doug",Janet Gray,HG,2007,6,17,168,3,22,180,120,0,0,Complete,Dawson Inlet,Dawson Inlet,Boat Anchorage,Coastal,53.172986,-132.489039,CWS 4,FR-8051,11.3,0.5,90,Incoming,90,34,90,,87,87,34,87,,,322,202,90,,,5:22:00
HG07010011,"Bertram, Doug",Janet Gray,HG,2007,6,18,169,3,22,180,120,0,0,Complete,Dawson Inlet,Dawson Inlet,Boat Anchorage,Coastal,53.172986,-132.489039,CWS 4,FR-8051,11.3,0.5,117,Incoming,118,54,117,117,115,116,48,115,115,,322,202,110,7,30,5:22:00
HG07010037,"Bertram, Doug",Janet Gray,HG,2007,6,18,169,22,26,55,0,5,,Complete,Port Chanal,Port Chanal,Boat Anchorage,Coastal,53.5939,-132.892535,CWS 4,FR-8051,11.3,0.5,21,Outgoing,9,21,0,,21,9,21,0,,,1346,1346,,,,22:26:00
HG07010038,"Bertram, Doug",Janet Gray,HG,2007,6,20,171,3,23,102,120,83,,Complete,Port Chanal,Port Chanal,Boat Anchorage,Coastal,53.5939,-132.892535,CWS 4,FR-8051,11.3,0.5,422,Incoming,450,365,422,,419,446,358,419,,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,323,203,419,3,30,5:23:00
HG07010039,"Bertram, Doug",Janet Gray,HG,2007,6,22,173,3,21,133,120,47,,Complete,Port Chanal,Port Chanal,Boat Anchorage,Coastal,53.5939,-132.892535,CWS 4,FR-8051,11.3,0.5,485,Incoming,496,430,485,,474,485,413,474,,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,321,201,473,12,30,5:21:00
HG07010013,"Bertram, Doug",Janet Gray,HG,2007,6,23,174,3,21,147,120,33,,Complete,Fairfax,Fairfax,Boat Anchorage,Coastal,52.739905,-131.986753,CWS 4,FR-8051,11.3,0.5,134,Incoming,139,106,134,,129,133,101,129,,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,321,201,133,1,30,5:21:00
HG07010014,"Bertram, Doug",Janet Gray,HG,2007,6,23,174,22,16,60,0,0,0,Complete,Fairfax,Fairfax,Boat Anchorage,Coastal,52.739905,-131.986753,CWS 4,FR-8051,11.3,0.5,105,Outgoing,73,105,0,,95,71,95,0,,,1336,1336,,,,22:16:00
HG07010015,"Bertram, Doug",Janet Gray,HG,2007,6,24,175,3,23,180,120,0,0,Complete,Fairfax,Fairfax,Boat Anchorage,Coastal,52.739905,-131.986753,CWS 4,FR-8051,11.3,0.5,150,Incoming,169,95,150,150,143,161,92,143,143,,323,203,146,4,30,5:23:00
HG07010006,"Bertram, Doug",Janet Gray,HG,2007,6,25,176,3,23,180,120,0,0,Complete,Botany,Botany,Boat Anchorage,Coastal,52.737932,-131.940657,CWS 4,FR-8051,11.3,0.5,83,Incoming,84,80,83,83,81,82,79,81,81,,323,203,83,,,5:23:00
HG07010005,"Bertram, Doug",Janet Gray,HG,2007,6,25,176,21,16,60,0,0,0,Complete,Botany,Botany,Boat Anchorage,Coastal,52.737932,-131.940657,CWS 4,FR-8051,11.3,0.5,49,Outgoing,17,49,0,,49,17,49,0,,,323,1276,,,,5:23:00
HG07010033,"Bertram, Doug",Janet Gray,HG,2007,6,26,177,22,20,55,0,5,,Complete,Long,Long,Boat Anchorage,Coastal,53.204636,-132.275634,CWS 4,FR-8051,11.3,0.5,40,Outgoing,29,40,0,,39,27,39,0,,,1340,1340,,,,22:20:00
HG07010034,"Bertram, Doug",Janet Gray,HG,2007,6,28,179,3,22,180,120,0,0,Complete,Long,Long,Boat Anchorage,Coastal,53.204636,-132.275634,CWS 4,FR-8051,11.3,0.5,118,Outgoing,93,118,85,118,115,90,115,83,115,,322,202,82,3,30,5:22:00
HG07010029,"Bertram, Doug",Janet Gray,HG,2007,6,28,179,22,16,50,0,10,,Complete,Lagoon,Lagoon,Boat Anchorage,Coastal,52.92402045,-131.9171178,CWS 4,FR-8051,11.3,0.5,40,Outgoing,8,40,0,,37,8,37,0,,,324,1336,,,,5:24:00
HG07010030,"Bertram, Doug",Janet Gray,HG,2007,6,29,180,3,24,180,120,0,0,Complete,Lagoon,Lagoon,Boat Anchorage,Coastal,52.92402045,-131.9171178,CWS 4,FR-8051,11.3,0.5,61,Incoming,61,41,61,,61,61,41,61,,,324,204,59,2,30,5:24:00
HG07010031,"Bertram, Doug",Janet Gray,HG,2007,6,30,181,3,24,152,120,28,,Complete,Lagoon,Lagoon,Boat Anchorage,Coastal,52.92402045,-131.9171178,CWS 4,FR-8051,11.3,0.5,110,Incoming,111,100,110,110,105,106,96,105,105,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,324,204,110,,,5:24:00
HG07010025,"Bertram, Doug",Janet Gray,HG,2007,6,30,181,22,16,60,0,0,0,Complete,Klunkwoi,Klunkwoi,Boat Anchorage,Coastal,52.716455,-131.807292,CWS 4,FR-8051,11.3,0.5,66,Outgoing,32,66,0,,65,31,65,0,,,1336,1336,,,,22:16:00
HG07010026,"Bertram, Doug",Janet Gray,HG,2007,7,1,182,3,26,180,120,0,0,Complete,Klunkwoi,Klunkwoi,Boat Anchorage,Coastal,52.716455,-131.807292,CWS 4,FR-8051,11.3,0.5,171,Incoming,172,164,171,171,166,167,155,166,166,,326,206,167,4,30,5:26:00
HG07010021,"Bertram, Doug",Janet Gray,HG,2007,7,2,183,22,12,60,0,0,0,Complete,Hutton,Hutton,Boat Anchorage,Coastal,52.50088187,-131.5626654,CWS 4,FR-8051,11.3,0.5,11,Outgoing,7,11,0,,11,7,11,0,,,1332,1332,,,,22:12:00
HG07010022,"Bertram, Doug",Janet Gray,HG,2007,7,4,185,3,27,114,120,66,,Complete,Hutton,Hutton,Boat Anchorage,Coastal,52.50088187,-131.5626654,CWS 4,FR-8051,11.3,0.5,50,Outgoing,49,50,41,,49,49,49,41,,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,327,207,41,,,5:27:00
HG07010001,"Bertram, Doug",Janet Gray,HG,2007,7,4,185,22,12,10,0,50,,Complete,Bigsby,Bigsby,Boat Anchorage,Coastal,52.61825243,-131.715895,CWS 4,FR-8051,11.3,0.5,25,Outgoing,17,25,0,,25,16,25,0,,,1332,1332,,,,22:12:00
HG07010002,"Bertram, Doug",Janet Gray,HG,2007,7,5,186,3,29,168,120,12,,Complete,Bigsby,Bigsby,Boat Anchorage,Coastal,52.61825243,-131.715895,CWS 4,FR-8051,11.3,0.5,171,Incoming,173,84,171,171,167,169,79,167,167,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,329,209,165,6,30,5:29:00
HG07010017,"Bertram, Doug",Janet Gray,HG,2007,7,5,186,22,12,60,0,0,0,Complete,Huston,Huston,Boat Anchorage,Coastal,52.27425745,-131.2764591,CWS 4,FR-8051,11.3,0.5,82,Outgoing,35,82,0,,81,35,81,0,,,330,1332,,,,5:30:00
HG07010018,"Bertram, Doug",Janet Gray,HG,2007,7,6,187,3,30,180,120,0,0,Complete,Huston,Huston,Boat Anchorage,Coastal,52.27425745,-131.2764591,CWS 4,FR-8051,11.3,0.5,88,Outgoing,80,88,80,,85,78,85,78,,,330,210,75,5,30,5:30:00
HG07010019,"Bertram, Doug",Janet Gray,HG,2007,7,7,188,3,30,180,120,0,0,Complete,Huston,Huston,Boat Anchorage,Coastal,52.27425745,-131.2764591,CWS 4,FR-8051,11.3,0.5,113,Outgoing,88,113,83,113,104,88,104,83,104,,330,210,78,5,30,5:30:00
HG07010041,"Bertram, Doug",Janet Gray,HG,2007,7,8,189,22,10,60,0,0,0,Complete,Windy Bay,Windy Bay,Boat Anchorage,Coastal,52.69020349,-131.4479074,CWS 4,FR-8051,11.3,0.5,42,Outgoing,31,42,0,,41,31,41,0,,,1330,1330,,,,22:10:00
HG07010042,"Bertram, Doug",Janet Gray,HG,2007,7,9,190,3,30,173,120,7,,Complete,Windy Bay,Windy Bay,Boat Anchorage,Coastal,52.69020349,-131.4479074,CWS 4,FR-8051,11.3,0.5,192,Incoming,192,126,192,192,184,184,120,184,184,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,330,210,190,2,30,5:30:00
HG07010035,"Bertram, Doug",Janet Gray,HG,2007,7,10,191,4,13,129,80,23,,Complete,Long,Long,Boat Anchorage,Coastal,53.204636,-132.275634,CWS 4,FR-8051,11.3,0.5,89,Incoming,90,77,89,,87,88,75,87,,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,333,253,89,,,5:33:00
HG07010012,"Bertram, Doug",Janet Gray,HG,2007,7,11,192,3,34,170,120,10,,Complete,Dawson Inlet,Dawson Inlet,Boat Anchorage,Coastal,53.172986,-132.489039,CWS 4,FR-8051,11.3,0.5,97,Incoming,98,69,97,,95,96,69,95,,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,334,214,92,5,30,5:34:00
HG07010040,"Bertram, Doug",Janet Gray,HG,2007,7,12,193,3,35,195,120,0,0,Complete,Port Chanal,Port Chanal,Boat Anchorage,Coastal,53.5939,-132.892535,CWS 4,FR-8051,11.3,0.5,684,Outgoing,692,684,676,684,652,667,645,652,652,,335,215,650,26,30,5:35:00
HG07010016,"Bertram, Doug",Janet Gray,HG,2007,7,13,194,3,37,161,120,19,,Complete,Fairfax,Fairfax,Boat Anchorage,Coastal,52.739905,-131.986753,CWS 4,FR-8051,11.3,0.5,75,Incoming,80,47,75,,74,79,44,74,,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,337,217,75,,,5:37:00
HG07010007,"Bertram, Doug",Janet Gray,HG,2007,7,14,195,3,37,180,120,0,0,Complete,Botany,Botany,Boat Anchorage,Coastal,52.737932,-131.940657,CWS 4,FR-8051,11.3,0.5,58,Incoming,61,57,58,,57,60,54,57,,,337,217,58,,,5:37:00
HG07010008,"Bertram, Doug",Janet Gray,HG,2007,7,15,196,3,38,172,120,8,,Complete,Botany,Botany,Boat Anchorage,Coastal,52.737932,-131.940657,CWS 4,FR-8051,11.3,0.5,48,Incoming,52,47,48,,46,49,46,45,,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,338,218,48,,,5:38:00
HG07010036,"Bertram, Doug",Janet Gray,HG,2007,7,16,197,3,40,174,120,6,,Complete,Long,Long,Boat Anchorage,Coastal,53.204636,-132.275634,CWS 4,FR-8051,11.3,0.5,100,Outgoing,60,100,58,,99,57,99,55,,PERIODIC RAIN INTERFERENCE; BUT OK COUNT,340,220,56,2,30,5:40:00
